,id,description
732,38415818,"Компании, управляющей апартаментами (квартирами), требуется горничная. <p>Требования:</p> <p>Ответственность, аккуратность, честность, исполнительность, активность, грамотная речь.</p> <p>Опыт работы на аналогичной должности или в отельной сфере очень приветствуется, хотя готовы рассмотреть кандидатов и без опыта работы в данной сфере.</p> <p>Обязанности:</p> <p>Ежедневные текущие уборки после выезда гостей, генеральные уборки номерного фонда (квартир).</p> <p>Смена постельного белья и полотенец (горничная осуществляет самостоятельную доставку белья, полотенец в апартаменты и на склад), сдача и приемка белья из прачечной.</p> <p>Работа с техническим инвентарем в апартаментах, химическими моющими и чистящими средствами.</p> <p>Приемка номера при выезде гостей, выполнение иных поручений руководства.</p> <p>Условия:</p> <p>График работы 6/1 плавающий с 9.00 до 21.00.</p> <p>Дружный коллектив</p> <p>Стабильная выплата ЗП</p> <p>Работа в апартаментах в центре Москвы.</p> <p> </p>"
733,37730594,"<p>Мы ищем <strong>Руководителя проектов</strong> в команду отдела внедрения и развития решений В2О для запуска новых и поддержки существующих продуктов B2O.</p> <p><strong>Обязанности:</strong></p> <ul> <li>Запуск новых продуктов, включая определение рабочей группы продукта и постановку задач</li> <li>Управление процессом доработки и поддержки существующих продуктов</li> <li>Маркетинговая поддержка продуктового направления.</li> <li>Определение тарифов и маржинальности, продуктов и расчет финансовых кейсов</li> <li>Разработка и согласование юридических, методологических и коммерческих, документов по продуктам</li> <li>Определение потребностей операторов связи</li> <li>Анализ Майкла Портера, SWOT анализ</li> <li>Поиск ключевых метрик продукта</li> <li>Кросс-функциональное взаимодействие</li> <li>Проведение интервью с клиентами, pre-sale</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Знание основных стандартов управления проектами</li> <li>Обязательно релевантный опыт работы от 1 года в сферах: Телеком, IT, маркетинг</li> <li>Опыт управления командой проекта\продукта; мотивация, постановка целей и оценка результатов, корректирующая обратная связь и т.д.</li> <li>Опыт работы в B2O, будет плюсом</li> <li>Опыт работы в Телеком операторе, интеграторе будет плюсом</li> <li>Продвинутые навыки Excel и PowerPoint</li> </ul> <p><strong>Требования к личным качествам:</strong></p> <ul> <li> <p>Ответственность, обязательность, честность</p> </li> <li> <p>Способность оперативно обрабатывать большой поток информации</p> </li> <li> <p>Эмоциональный интеллект, целеустремлённость</p> </li> <li> <p>Коммуникабельность</p> </li> <li> <p>Эмпатия</p> </li> <li> <p>Желание развиваться в телеком отрасли, узнавать новое</p> </li> </ul> <strong>Условия:</strong> <ul> <li>Работа в крупной, стабильной, активно развивающейся компании. Возможность профессионального роста, развития компетенций</li> <li>Конкурентная заработная плата + премии</li> <li>Программа лояльности &quot;Кафетерий льгот&quot; (ДМС, фитнес, материальная помощь и пр.), оплата мобильной связи, обучение за счёт компании - после прохождения испытательного срока</li> <li>Возможность выбрать график работы (9-18, 10-19)</li> <li>Офис в шаговой доступности от станции метро Таганская</li> </ul>"
734,40761459,"<p>О команде:</p> <p>Сейчас в банкоматах продаются исключительно банковские сервисы, и перед нами поставлена задача - трансформировать канал УС в витрину продуктов экосистем для 70 млн. аудитории.</p> <p>Новая команда будет выводить сервисы и продукты экосистем в канал устройств самообслуживания (банкоматы, экопады, экраны в такси) в кооперации со SberX.</p> <p>В 2021 году нам предстоит кратно увеличить количество сервисов экосистем и подготовить ИТ платформу для продажи любых партнерских продуктов в рамках концепции «открытой полки».</p> <p> </p> <p>требование:<br />Высшее техническое;</p> <p>Опыт формализации требований к ПО (функциональные требования, не функциональные требования, описание use case)</p> <p>Опыт применения нотаций моделирования (IDEF, UML, BPMN).</p> <p>Опыт работы с системами управления требованиями/дефектами (Jira, Redmine, TFS…)</p> <p><br />Обязанности:<br />Социальные навыки:<br />Опыт работы в команде;</p> <p>Грамотная письменная и устная речь;</p> <p>Опыт взаимодействия с внешним разработчиком;</p> <p>Коммуникабельность;<br />Нацеленность на результат команды;<br />Ответственность</p> <p><br />Как плюс:</p> <p>опыт разработки технической документации по ГОСТ 19/34;<br />академические знания в области разработки ПО</p>"
735,38354272,<strong>Обязанности:</strong> <ul> <li>Работа на станках по производству трехслойных медицинских масок и станке по автоматической упаковке.</li> <li>Наладка и тех.обслуживание</li> </ul> <strong>Требования:</strong> <p>Опыт работы приветствуется</p> <p><strong>Условия:</strong> Полный рабочий день или посменная работа. Возможно предоставление общежития.</p> <p> </p> <p> </p>
736,38415756,"<strong>Обязанности:</strong> <p>- Проведение занятий по английскому языку в мини-группах разных возрастных категорий и уровней.<br />- Тщательная подготовка к уроку.<br />- Работа в co-teaching с носителем.<br />- Контроль выполнения домашних заданий.<br />- Консультации для родителей (по необходимости).</p> <p><strong>Требования:</strong></p> <p>- Высшее лингвистическое/педагогическое образование и/или сертификаты EFL и ESL, подтверждающие право преподавания и уровень.<br />- Позитивный настрой, любовь к своему делу, коммуникабельность.<br />- Опыт работы от года.<br />- Готовы рассмотреть без опыта при условии нацеленности на саморазвитие в преподавательской деятельности.</p> <p><strong>Условия:</strong></p> <p>- Полная или частичная занятость / гибкий график.</p> <p>- Мини группы до 6 человек.</p> <p>- Комфортные классы.</p> <p>- Методическая поддержка.</p> <p>- Работа в одном из двух филиалов:<br />метро Аннино (Варшавское шоссе 160 к 3)<br />метро Бульвар Дмитрия Донского / Щербинка (Бутово Парк 2б (Дрожжино) - улица Южная, дом 25)</p>"
737,38282429,"<p><strong>Банк ДОМ.РФ</strong></p> <p>Основан в 1993 году (ранее - АКБ &quot;Российский Капитал&quot;)</p> <p>С 26 декабря 2017 года акционерное общество «ДОМ.РФ» – единственный акционер банка</p> <p><strong>Банк сейчас</strong></p> <ul> <li>Включен в реестр банков-участников системы обязательного страхования вкладов</li> <li>Занимает 13 место в рейтинге надежности 100 ведущих российских банков</li> <li>Осуществляет кредитование застройщиков посредством нового механизма проектного финансирования и предоставляет счета эскроу для оплаты по договорам долевого строительства</li> <li>Представлен в 28 регионах России, насчитывает более 50 точек обслуживания и оказывает услуги всем категориям клиентов</li> </ul> <p><strong>Ключевые цели</strong></p> <ul> <li>Создание современного технологичного ипотечно-строительного банка</li> <li>Место в ТОП-3 ипотечных кредиторов с долей рынка не менее 5% от годового объема выданных ипотечных кредитов к 2020 году</li> <li>Корпоративный бизнес – фокус на жилищном строительстве</li> <li>Разработка удобной digital платформы для выдачи ипотеки и подключения партнеров как по выдаче, так и предоставлению сервисов.</li> </ul> <p> </p> <p>Требования:</p> <ul> <li>Опыт работы от 3 лет по направлению судебной работы в банковской сфере;</li> <li>Отличное знание действующего законодательства и актуальной судебной практики$</li> <li>Опыт судебной работы и сопровождения процедур банкротства.</li> </ul> <p>Обязанности:</p> <ul> <li>Подача и получение документов в судах;</li> <li>Ознакомление с материалами дел;</li> <li>Подготовка позиций по делам, находящимся в производстве;</li> <li>Сопровождение судебных споров по входящим и исходящим искам;</li> <li>Сопровождение процедур банкротства;</li> <li>Сопровождение исполнительного производства.</li> </ul> <p>Условия работы:</p> <ul> <li>Конкурентный уровень заработной платы + премии по итогам работы за год в соответствии с утвержденными внутренними политиками;</li> <li>Сокращенный рабочий день в пятницу;</li> <li>Возмещение по больничному листу до 100% от оклада;</li> <li>Расширенная программа ДМС, включая стоматологию;</li> <li>Частичная компенсация абонемента в фитнес-клуб;</li> <li>Частичная компенсация обучения английскому языку;</li> <li>Компенсация профессионального обучения;</li> <li>Специальные условия по кредитам и ипотеке от Банка ДОМ.РФ для сотрудников;</li> <li>Корпоративные скидки у партнёров группы ДОМ.РФ;</li> <li>Активная социальная жизнь организации (спортивные, интеллектуальные мероприятия, благотворительность).</li> </ul> <div class=""SnapLinksContainer"" style=""margin-left: 0px; margin-top: 0px; display: none;""> <div class=""SL_SelectionRect""> <div class=""SL_SelectionLabel""> </div> </div> </div>"
738,38282424,"<p><strong><em>Senior technical artist (технический художник, специалист по компьютерной графике)</em></strong><br /><em>Ищем тимлида (TeamLead) по компьютерной графике на международные и российские проекты по разработке виртуальных (VR) тренажеров. Для нас важно, чтобы человек имел реальный опыт разработки графики на движке Unity 3D, выстраивал пайплайн от написания ТЗ на моделирование до финальной сборки и полишинга сцены. </em><br /><br /><strong>О нас </strong></p> <p><em>CROC Immersive Technologies - бизнес - юнит IT-компании КРОК</em></p> <p>За шесть лет мы выстроили мощный отдел и компетенцию в иммерсивной разработке (3D/VR/AR). Фокусируемся на промышленном рынке в России и мире (MENA). Помогаем клиентам из энергетики, нефтегаза, металлургии и других отраслей. Делаем тренажеры, с помощью которых можно отрабатывать правильные навыки работы на опасном производстве. Особенно это важно там, где есть риск возникновения производственных инцидентов. Это высотные работы, оперативные переключения высоковольтных электроустановок, отработка планов ликвидации аварий и др.<br />По сути виртуальные тренажеры - это продукты, которые мы создаем в рамках проектов за определенные сроки и деньги. После сдачи клиенту они должны жить, бесперебойно работать и приносить пользу.</p> <p><strong>Что предстоит делать?</strong></p> <ul> <li>Разрабатывать VR-тренажеры для промышленных - предприятий</li> <li>Создавать 3D-модели промышленного оборудования и окружения для VR-тренажеров</li> <li>Выстраивать общий визуальный стиль проектов</li> <li>Готовить ТЗ для группы оцифровки и 3D-моделлеров</li> <li>Координировать работу команды по CG (инсорс, аутсорс)</li> <li>Взаимодействовать с командой аналитиков, программистов, UX, level - дизайна</li> </ul> <strong>Наши ожидания по навыкам:</strong> <ul> <li>Опыт работы от трех лет CG-специалистом в real time (Unity, Unreal engine)</li> <li>Low-poly (3D Max, Maya, Blender)</li> <li>VFX</li> <li>Умение создавать текстуры (Substance)</li> <li>Технический склад ума и умение разбираться в принципах работы промышленного оборудования (чтение технической документации, чертежей, технологических карт)</li> <li>Git</li> <li>Jira</li> </ul> <strong>Желательно:</strong> <ul> <li>Опыт работы с CAD-системами по преобразованию 3D-моделей (solid в полигоны)</li> <li>Опыт работы с VR/AR</li> </ul> <p><strong>Мы предлагаем:</strong></p> <ul> <li>заработная плата по результатам собеседования и премии по результатам проектов;</li> <li>профессиональное обучение и сертификация за счёт компании;</li> <li>ДМС с полным пакетом медицинских услуг;</li> <li>изучение английского языка в очном и дистанционном форматах с компенсацией от компании;</li> <li>абонемент в фитнес-центры и спортивные программы с компенсацией от компании, тренажёрный зал в офисе;</li> <li>бесплатное питание в офисе;</li> <li>современный офис, парковка для всех сотрудников.<br /><br /><em>Данное описание вакансии не является офертой</em></li> </ul>"
739,38282390,"<p>В РосШтрафах мы радуем людей, экономя время и деньги.</p> <p>Для этого мы запустили несколько продуктов:</p> <ol> <li> <p>Оплата штрафов ГИБДД.</p> </li> <li> <p>Покупка ОСАГО.</p> </li> <li> <p>Долги гражданина перед государством и наоборот (например, оплата налоговых задолженностей).</p> </li> </ol> <p>У нас несколько миллионов активных пользователей, мы растем каждый год. Наша цель – построить лидера рынка в этих направлениях.</p> <p><strong>Мы ищем человека, который сможет:</strong></p> <ul> <li> <p>Разработать единую систему хранения данных</p> </li> <li> <p>Выстроить процессы валидации данных</p> </li> <li> <p>Повысить доступность и эффективность данных</p> </li> </ul> <p><strong>Ожидания от специалиста через 0,5 года:</strong></p> <ol> <li> <p>Есть инфраструктура, благодаря которой мы уверены в корректности данных на 100%. Не возникает случаев, когда данные в одном источнике не сходятся с данными в другом (либо сходятся с минимальной погрешностью)</p> </li> <li> <p>Все клиентские события синхронизированы по платформам, записываются и хранятся в базе</p> </li> <li> <p>Есть документация по табличкам и данным в них</p> </li> </ol> <p><strong>Основные требования:</strong></p> <ul> <li> <p>Опыт работы и администрирования OLTP и OLAP баз данных</p> </li> <li> <p>Отличное знаете MySQL — помимо умения писать сложные запросы и создавать таблички, думаете наперед и понимаете, как сделать работу с бд максимально удобной и эффективной, как с точки зрения скорости, так и с точки зрения организации данных</p> </li> <li> <p>Для сбора данных (и в целом по проекту) мы используем PHP поэтому будет плюсом умение писать на этом языке, либо суметь подружить то, на чем пишете с текущей инфраструктурой</p> </li> </ul> <p><strong>Мы предлагаем:</strong></p> <ul> <li> <p>Достойная денежная компенсация в соответствии с навыками (по результатам собеседования)</p> </li> <li> <p>Возможность 100% удалёнки с опциональным посещением офиса (Москва, Проспект Мира) для работы и тимбилдинга</p> </li> <li> <p>Растем и помогаем расти вам: курсы (компенсируем 60% расходов на обучение), конференции и тесное взаимодействие разработчиков для передачи опыта</p> </li> <li> <p>Data-driven рост и культура экспериментов. Разработчики вовлечены в процесс обсуждения продукта</p> </li> <li> <p>Плюшки на технику, подарки на ДР</p> </li> <li> <p>Неформальное адекватное общение по всей вертикали компании</p> </li> <li> <p>Принимаются во внимание любые идеи и инициативы</p> </li> </ul>"
740,37218584,"<p><strong>Компания ProfRealty ищет активного и готового зарабатывать менеджера по недвижимости.<br />О компании:</strong></p> <ul> <li> <p><strong>Почему &quot;ProfRealty&quot;:<br />Мы являемся динамичным стартапом, где каждый может реализовать себя и дорасти о руководящей должности!<br />Для того, чтобы стать лучшими мы постоянно совершенствуемся.</strong></p> </li> <li> <p>Мы работаем по уникальной технологии.</p> </li> <li> <p>Мы используем многолетний опыт нашего руководителя для достижения результатов.</p> </li> <li> <p>Мы подходим к продажам недвижимости с новой стороны.</p> </li> <li> <p>Мы работаем для того что бы Вы были успешными, а наши клиенты счастливыми.</p> </li> </ul> <p><em><strong>Для нас важно дать возможность каждому сотруднику раскрыть способности</strong></em> <em><strong>и реализовать себя в компании &quot;ProfRealty&quot;!</strong></em></p> <p><strong>Что мы ждем от Кандидата:</strong></p> <ul> <li>Опыт в сфере продаж и работы с клиентами будет конкурентным преимуществом;</li> <li>Нацеленность на результат, настойчивость в достижении плановых показателей;</li> <li>Умение работать в команде;</li> <li>Желание много зарабатывать и стать профи в перспективной сфере.</li> </ul> <p><strong>Чем предстоит заниматься:</strong></p> <ul> <li> <p>консультирование клиентов по вопросам аренды/продажи жилой недвижимости</p> </li> <li> <p>работа с CRM системой, ведение клиентов</p> </li> <li> <p>выезд на объекты, презентация объекта клиентам</p> </li> <li> <p>сопровождение сделок и заключение договоров</p> </li> </ul> <p><strong>Что мы готовы дать взамен:</strong></p> <ul> <li> <p><strong>высокий процент</strong> от сделок, <strong>моментальные</strong> выплаты!</p> </li> <li> <p>уровень заработной платы успешных агентов от<strong> 150 тыс. в месяц</strong></p> </li> <li> <p>обучение в процессе работы, теория и практика (быстрая адаптация и вход в работу)</p> </li> <li><strong>Оборудованное рабочее место, корпоративная связь;</strong></li> <li>Рекламная, аналитическая и информационная поддержка;</li> <li>Работу в <strong>динамичной и креативной </strong> команде.</li> </ul> <p><br /><strong>Скорее </strong><strong>присоединяйтесь к нам и начинайте зарабатывать!</strong></p>"
741,37400736,"<p><strong>Компания ProfRealty ищет активного и готового зарабатывать стажера-менеджера по коммерческой недвижимости.<br />О компании:</strong></p> <ul> <li> <p><strong>Почему &quot;ProfRealty&quot;:<br />Мы являемся динамичным стартапом, где каждый может реализовать себя и дорасти до руководящей должности!<br />Для того, чтобы стать лучшими мы постоянно совершенствуемся!</strong></p> </li> <li> <p>Мы работаем по уникальной технологии.</p> </li> <li> <p>Мы используем многолетний опыт нашего руководителя для достижения результатов.</p> </li> <li> <p>Мы подходим к продажам недвижимости с новой стороны.</p> </li> <li> <p>Мы работаем для того что бы Вы были успешными, а наши клиенты счастливыми.</p> </li> <li> <p><em><strong>Для нас важно дать возможность каждому сотруднику раскрыть способности</strong></em> <em><strong>и реализовать себя в компании &quot;ProfRealty&quot;!</strong></em></p> </li> </ul> <p><strong>Что мы ждем от Кандидата:</strong></p> <ul> <li>Опыт в сфере продаж и работы с клиентами будет конкурентным преимуществом;</li> <li>Нацеленность на результат, настойчивость в достижении плановых показателей;</li> <li>Умение работать в команде;</li> <li>Желание много зарабатывать и стать профи в перспективной сфере.</li> </ul> <p><strong>Чем предстоит заниматься:</strong></p> <ul> <li> <p>консультирование клиентов по вопросам аренды/продажи коммерческой недвижимости</p> </li> <li> <p>работа с CRM системой, ведение клиентов</p> </li> <li> <p>выезд на объекты, презентация объекта клиентам</p> </li> <li> <p>сопровождение сделок и заключение договоров</p> </li> </ul> <p><strong>Что мы готовы дать взамен:</strong></p> <ul> <li> <p><strong>высокий процент</strong> от сделок (от 30% до 43%), <strong>моментальные</strong> выплаты!</p> </li> <li> <p>уровень заработной платы успешных агентов от<strong> 150 тыс. в месяц</strong></p> </li> <li> <p>выходные в выходные (график 5/2)</p> </li> <li> <p>рабочий день начинается с 10:00</p> </li> <li> <p>обучение в процессе работы, теория и практика (быстрая адаптация и вход в работу)</p> </li> <li><strong>Оборудованное рабочее место, корпоративная связь;</strong></li> <li>Рекламная, аналитическая и информационная поддержка;</li> <li>Работу в <strong>динамичной и креативной </strong>команде.</li> </ul> <p><br /><strong>Скорее </strong><strong>присоединяйтесь к нам и начинайте зарабатывать!</strong></p>"
742,35613909,"            <p>Полная занятость, полный день</p> <p>SoftwareONE (ранее COMPAREX), глобальная ведущая компания в сфере предоставления доступа к ИТ-платформам, решениям и сервисам, объявляет об открытии вакансии <strong>«Специалист по продажам (IT)»</strong></p> <p><strong>Наши ожидания:</strong></p> <ul> <li>Высшее образование, техническое образование как преимущество;</li> <li>Опыт работы в активных продажах, продажах по телефону в сфере <strong>IT, telecom </strong>приветствуется;</li> <li>Грамотная речь;</li> <li>Уверенность в себе;</li> <li>Самостоятельность;</li> <li>Активность;</li> <li>Стрессоустойчивость;</li> <li>Аккуратность;</li> <li>Нацеленность на результат;</li> <li>Желание много работать и много зарабатывать.</li> </ul> <p>Если Вы хотите развиваться в сфере информационных технологий, на самом быстрорастущем рынке облачных решений, если Вы фанат новых технологий и гаджетов, если Вы не боитесь трудностей, готовы принять вызов, - тогда эта вакансия для Вас!</p> <p><strong>Ваши основные функции:</strong></p> <ul> <li>Поиск и привлечение новых корпоративных клиентов ;</li> <li>Выявление потребностей клиента, демонстрация ценности предлагаемых продуктов и услуг для решения бизнес-задач клиента;</li> <li>Консультации корпоративных клиентов по вопросам лицензирования;</li> <li>Работа над закрытием сделок;</li> <li>Заключение договоров и дальнейшее сопровождение клиентов; Генерация возможностей для продажи облачных продуктов;</li> <li>Тесное сотрудничество со специалистами других команд, привлечение необходимых ресурсов внутри компании для решения задач клиента;</li> <li>Участие в маркетинговых мероприятиях, проводимых для клиентов;</li> <li>Максимизация прибыли компании;</li> </ul> <p><strong>Мы предлагаем Вам:</strong></p> <ul> <li>Полностью белую заработную плату (обсуждается с успешными кандидатами);</li> <li>Прозрачную систему мотивации (оклад + квартальный бонус);</li> <li>Карьеру в крупной международной компании;</li> <li>Соблюдение всех норм ТК РФ;</li> <li>Отпуск 33 календарных дня;</li> <li>Предоставление ноутбука, оплата мобильной связи;</li> <li>Возможность обучения и развития внутри компании;</li> <li>Несколько программ ДМС на выбор, включая стоматологию;</li> <li>Перспектива профессионального, карьерного и финансового роста;</li> <li>Дружную, молодую, креативную, успешную команду профессионалов.</li> </ul>
          "
743,38016535,"<div><p><strong>Торговая сеть «Перекрёсток» – объединяем лучших! </strong></p> <p>Перекрёсток предлагает покупателям только лучшее, потому что у нас сильная команда профессионалов! </p> <p><strong>Наши сотрудники</strong> - самая большая ценность для компании. </p> <p>Мы предлагаем стабильную работу и открываем все возможности, чтобы вместе развиваться и двигаться вперёд. </p> <p>Работа в Перекрёстке - это дружный коллектив, гибкий график и удобное месторасположение!</p> <p> МЫ ПРЕДЛАГАЕМ ВАМ: </p> <ul><li>Работа рядом с домом – выбери супермаркет, ближайший к твоему дому! </li></ul> <ul><li>График работы: 5/2; 2/2 и другие; </li></ul> <ul><li>Оформление по ТК РФ с 1-го рабочего дня; </li></ul> <ul><li>Белая заработная плата, выплата 2 раза в месяц; </li></ul> <ul><li>Ежемесячные премии-надбавки; </li></ul> <ul><li>Премии и призы по результатам профессиональных и творческих конкурсов; </li></ul> <ul><li>Подарки детям на Новый год! </li></ul> <ul><li>Корпоративная скидка при покупке товаров в магазинах сети до 10% («Пятерочка», «Перекресток», «Карусель»). </li></ul> <p> ВАШИ ЗАДАЧИ: </p> <ul><li>Принимать товар; </li></ul> <ul><li>Работать с сопроводительными документами; </li></ul> <ul><li>Контролировать качество и количество продукции; </li></ul> <ul><li>Формировать заказы; </li></ul> <ul><li>Оформлять списание товара. </li></ul> <p> МЫ ОЖИДАЕМ ОТ НАШЕГО КАНДИДАТА: </p> <ul><li>Уровень образования: не требуется; </li></ul> <ul><li>Опыт работы в розничной торговле с продуктами питания в аналогичной должности от 0,5 года (оператор ПК на складе и т.п.). </li></ul> <p>Мы объединяем амбициозных профессионалов своего дела. Мы строим дружеские отношения в коллективе и считаем, что работа – наш второй дом. </p> <p>Благодарим Вас за проявленный интерес к нашей компании! </p> <p>Нет ответа в течении пяти рабочих дней после отправки резюме? Просьба позвонить нам по номеру телефона горячей линии. Звонок для Вас бесплатный. </p> </div>"
744,43092733,"<p><strong>&quot;Greencosmetics Group&quot; </strong>- производственная компания. Более 12 лет с драйвом и вдохновением мы создаем косметические продукты. Приглашаем в команду <strong>продакт-менеджера </strong>(Product manager) - креативного, ответственного и любознательного!</p> <p><strong>Обязанности:</strong></p> <ul> <li>Анализ ассортимента</li> <li>Создание технического задания на новые продукты</li> <li>Разработка и выпуск новых серий косметических продуктов</li> <li>Разработка составов продуктов, тестирование и утверждение.</li> <li>Мониторинг и исследование рынка в разных категориях косметики анализ тенденций развития;</li> <li>Выявление ожиданий и потребностей потребителей</li> <li>Участие в разработке упаковки: концепция, информация на этикетке (русский и английский языки)</li> <li>Участие в создании и позиционировании продукта</li> <li>Создание презентаций (совместно с дизайнером)</li> <li>Участие в выставках</li> <li>Формирование предложений по запуску акций / маркетинговых мероприятий.</li> <li>Анализ эффективности проекта</li> <li>Участие в разработке POS-материалов</li> <li>Работа с блогерами и инфлюенсерами.</li> </ul> <p> </p> <strong>Требования:</strong> <ul> <li>Опыт работы в аналогичной должности от 3-х лет, предпочтительно в косметической сфере</li> <li>Важно: знание английского языка не ниже B1 – Intermediate</li> <li>Умение быстро адаптироваться к изменениям и работать в режиме многозадачности</li> <li>Аналитические способности, навык работы с большим объёмом информации</li> <li>Ответственность, внимательность к деталям</li> <li>Коммуникабельность</li> </ul> <strong>Условия:</strong> <ul> <li>З/та от 90 000 руб.</li> <li>Комфортный стильный офис в шаговой доступности от м. Калужская</li> <li>Дружелюбный коллектив</li> <li>Множество интересных задач и перспектив</li> <li>График 5/2, с 9 до 18ч.</li> </ul>"
745,38281855,"<p>Обязанности: удаленный формат : организация интервью с hrd компаний, проведение их и редактирование<br />Требования: в/о и желание обучаться<br />Условия: стажировка 1 месяц с гонораром и зачисление в штат или фриланс</p>"
746,38282233,<p>Обязанности: удаленный формат : проведение и организация интервью с hrd фирм<br />Требования:в/о и желание стать профи<br />Условия:удаленно обучение работе журналиста через практику стажировки с гонораром</p>
747,38405898,<strong>Обязанности:</strong> <ul> <li>Линейно-угловые измерения.</li> <li>Организация поверки и калибровка линейно-угловых СИ и СИ давления.</li> <li>Светотехнические измерения.</li> </ul> <strong>Требования:</strong> <ul> <li>Высшее техническое образование.</li> </ul> <strong>Условия:</strong> <ul> <li>Оформление по ТК РФ</li> <li>График работы 5/2</li> </ul>
748,38566577,"<strong>Обязанности:</strong> <ul> <li>Жизнеобеспечение компании (офис/склад/производство);</li> <li>Ремонтные работы по содержанию помещения (электрика, строительные работы, сантехника, механика, сборка мебели и пр.);</li> <li>Изготовление заказов под клиентов (нарезка профилей, сборка стендов в выставочном зале, сборка стендов под клиентов);</li> <li>Техническое обеспечение выставок, семинаров, фестов.</li> </ul> <strong>Требования:</strong> <ul> <li>Опыт работы от 1 года изготовителем, сборщиком мебели, электромехаником,</li> <li>среднее профессиональное образование</li> </ul> <strong>Условия:</strong> <ul> <li>Официальное трудоустройство по ТК РФ, белая заработная плата,</li> <li>Работа в стабильной компании</li> <li>График 5/2 с 9.00-18.00.</li> </ul>"
749,38175777,"<p><strong>Роль преподавателя:</strong></p> <p>Преподаватель MAXIMUM — это не только человек с высоким уровнем знаний предмета, но и наставник, который умеет поддерживать учеников на всех этапах обучения, мотивировать, вдохновлять и вести за собой к их лучшим результатам.</p> <p> </p> <p><strong>Что ты будешь делать:</strong></p> <ul> <li>Преподавать школьные предметы на основе разработанных программ и материалов по подготовке к ЕГЭ/ОГЭ</li> <li>Работать в онлайн-системе и предоставлять отчетность по работе с учениками</li> <li>Проверять работы и оценивать результаты</li> </ul> <p> </p> <p><strong>Наши требования:</strong></p> <ul> <li>Студенты, выпускники или аспиранты ведущих университетов</li> <li>Высокие баллы ЕГЭ по выбранному предмету</li> <li>Желание учиться и постоянно развиваться в индустрии образования</li> <li>Стремление вести за собой учеников и добавиться вместе поставленной цели</li> <li>Техническое оснащение, место для онлайн - преподавания</li> </ul> <p> </p> <p><strong>Мы предлагаем:</strong></p> <ul> <li>Бесплатное обучение и постоянную профессиональную поддержку в процессе преподавания</li> <li>Обеспечение методическими материалами</li> <li>Образовательную онлайн-платформу</li> <li>Гибкий график</li> <li>Возможность развития внутри компании</li> <li>Опыт в международной компании</li> </ul> <p> </p> <p><strong>Еще мы научим:</strong></p> <ul> <li>Держать внимание любой аудитории</li> <li>Заряжать людей идеями и вести за собой</li> <li>Приводить учеников к высоким результатам</li> </ul> <p> </p> <p>В сопроводительном письме объясните, почему хотите развиваться в преподавании.</p>"
